id,Model,Year,Vehicle_Age,Nightly Price,Amenity Count,Has Bathroom,Has Generator,Instant Book,sleeps,length,review_score,City,State,lat,lng
1672867,GEOTREK Mercedes Sprinter,2011,14,150.0,1,0,0,True,2,19.0,100.0,New Castle,CO,39.58,-107.52
1584737,Winnebago Revel 44E,2022,3,295.0,2,1,0,True,2,19.0,0.0,Steamboat Springs,CO,40.45,-106.82
1587717,Unknown Big Bite 8X12 V-Front,2019,6,199.0,2,1,1,False,2,24.0,0.0,Windsor,CT,41.88,-72.72
1088770,Winnebago Era 70X,2017,8,285.0,2,1,1,False,2,24.0,94.737,Vernon,CT,41.82,-72.48
1748529,Airstream RV Interstate Grand Tour EXT Grand Tour EXT Twin,2016,9,225.0,0,0,0,False,2,24.0,100.0,Preston,CT,41.5,-71.97
1551469,Gulf Stream RV BT Cruiser 5255,2019,6,197.0,2,1,1,False,4,28.0,97.143,West Hartford,CT,41.79,-72.77
1717847,Pleasure-Way Plateau TS,2013,12,199.0,1,1,0,False,2,22.0,100.0,Preston,CT,41.5,-71.96
1128192,Airstream RV Interstate Nineteen Std. Model,2005,20,220.0,2,1,1,False,4,18.5,93.333,Prospect,CT,41.51,-72.99
1681524,Dodge Sprinter Van,2006,19,190.0,1,1,0,False,2,19.0,100.0,New Haven,CT,41.32,-72.91
1130365,Airstream RV Sprinter Westfalia Sprinter Westfalia,2005,20,220.0,0,0,0,False,4,18.0,100.0,Prospect,CT,41.51,-72.99
1751102,Dodge Sprinter Van,2008,17,225.0,0,0,0,False,2,19.0,0.0,Fairfield,CT,41.13,-73.24
1694061,Airstream RV Interstate Grand Tour EXT Grand Tour EXT,2015,10,269.0,2,1,1,False,2,24.0,100.0,Greenwich,CT,41.03,-73.63
1541733,Leisure Travel Wonder 24MBL,2024,1,413.0,2,1,1,False,4,24.0,0.0,Port Washington,NY,40.83,-73.69
1564013,Ford E-350 Campulance,1994,31,110.0,0,0,0,False,2,22.0,96.0,Queens,NY,40.78,-73.9
1668029,Thor Motor Coach Scope 18M,2023,2,180.0,2,1,1,False,3,18.0,100.0,Little Ferry,NJ,40.84,-74.04
1617910,Thor Motor Coach Sequence 20A,2022,3,300.0,1,1,0,False,3,21.0,0.0,East Hampton,NY,41.0,-72.19
1661935,Ram Promaster 3500,2021,4,195.0,1,1,0,False,2,19.0,100.0,Northbridge,MA,42.13,-71.68
1720250,Winnebago Solis 59PX,2024,1,339.0,2,1,1,False,4,21.0,100.0,Shrewsbury,MA,42.28,-71.68
1633526,Thor Motor Coach Rize 18M,2022,3,222.0,2,1,1,False,2,18.0,93.333,Marlborough,MA,42.35,-71.55
1607688,Winnebago Era 70X,2019,6,295.0,2,1,1,False,2,24.0,0.0,Northborough,MA,42.34,-71.63
1553876,Quigley 4x4 Ford E350,2003,22,179.0,3,1,1,True,2,18.0,0.0,Warren,RI,41.74,-71.27
1692655,Winnebago Solis 59PX,2021,4,197.0,3,1,1,True,4,24.0,90.0,Modena,NY,41.65,-74.11
1610967,Dodge RAM Promaster 1500,2017,8,189.0,0,0,0,False,2,18.0,100.0,High Falls,NY,41.82,-74.15
1728860,Thor Motor Coach Rize 18A,2023,2,225.0,2,1,1,False,3,17.0,0.0,Hoboken,NJ,40.74,-74.04
1710745,Winnebago Solis 59P,2022,3,345.0,2,1,1,False,4,19.0,100.0,Hoboken,NJ,40.74,-74.03
1546909,Winnebago Travato 59K,2021,4,279.0,1,0,1,False,3,21.0,96.0,Brooklyn,NY,40.7,-73.97
1633213,Thor Motor Coach Sequence 20A,2022,3,249.0,3,1,1,True,4,21.0,99.259,Smyrna,DE,39.27,-75.59
1009201,Forest River RV Lexington 235S,2007,18,150.0,2,1,1,False,4,24.0,73.333,North Cape May,NJ,38.98,-74.94
1635062,Dodge Ram Promaster 2500,2019,6,170.0,1,1,0,False,2,20.0,94.286,Rehoboth Beach,DE,38.74,-75.14
1207204,Airstream RV Interstate Extended Lounge,2012,13,187.0,2,1,1,False,2,24.0,92.308,Cecil County,MD,39.56,-76.0
1716677,Thor Motor Coach Tellaro 20LT,2021,4,220.5,3,1,1,True,2,20.0,100.0,Phoenixville,PA,40.13,-75.46
1678142,Coach House Platinum 232XL FS,2015,10,200.0,3,1,1,True,4,24.0,100.0,Brooklawn,NJ,39.88,-75.11
1714814,Dodge Ram Promaster,2016,9,222.0,2,0,1,True,2,17.0,100.0,Pottstown,PA,40.27,-75.66
1600570,Nissan Nissan Xterra,2012,13,125.0,1,0,0,True,2,14.0,100.0,Philadelphia,PA,39.93,-75.16
1723464,Midwest Automotive Designs Daycruiser D6,2018,7,395.0,1,0,1,False,2,24.0,100.0,West Deptford,NJ,39.83,-75.18
1701813,Airstream RV Interstate Lounge EXT Lounge EXT,2016,9,298.0,2,1,1,False,2,24.0,0.0,Exton,PA,40.06,-75.64
1625185,Ultimate Toys Ultimate Toys Ultimate CamperVan,2023,2,299.0,1,1,0,False,2,20.0,88.0,Broomall,PA,39.99,-75.37
1752164,Entegra Coach ARC 18C,2024,1,295.0,2,1,1,False,2,18.0,0.0,Exton,PA,40.06,-75.64
1531004,Alpine Vans Mercedes Benz Sprinter 144 High Roof,2021,4,199.0,0,0,0,False,2,19.5,0.0,Conshohocken,PA,40.08,-75.3
1620935,Volkswagen volkswagen Transporter,1976,49,350.0,1,0,1,False,4,15.0,0.0,Medford,NJ,39.93,-74.86
1726815,Veritas Vans Sprinter Sprinter,2020,5,227.0,3,1,1,True,3,19.0,100.0,Bethesda,MD,39.03,-77.13
1550232,Winnebago Solis 59P,2021,4,280.0,1,1,0,False,4,19.0,100.0,Temple Hills,MD,38.82,-76.93
1551289,Regency RV National Traveler Trek SPT,2019,6,210.0,3,1,1,True,3,21.0,100.0,Herndon,VA,38.99,-77.38
1660601,Midwest Automotive Designs Luxe Cruiser 170 Standard,2021,4,250.0,2,1,0,True,2,24.0,96.522,Herndon,VA,38.99,-77.38
1619034,Thor Motor Coach Synergy 19P,2022,3,215.0,2,1,0,True,3,19.0,97.222,Herndon,VA,38.99,-77.38
1655868,Winnebago Solis 59P,2023,2,195.0,1,1,0,False,4,20.0,92.0,Alexandria,VA,38.72,-77.11
1489411,Winnebago Solis 59P,2021,4,269.0,0,0,0,False,4,19.0,100.0,Washington,DC,38.97,-77.01
1676305,Winnebago Era 70A,2016,9,232.0,3,1,1,True,3,24.0,100.0,Severn,MD,39.15,-76.67
1599751,Winnebago Travato 59K,2018,7,201.0,3,1,1,True,2,21.0,53.333,Fort Washington,MD,38.77,-77.01
1745562,Dodge Ram Promaster,2019,6,150.0,2,1,0,True,2,18.0,100.0,Jessup,MD,39.15,-76.77
1710545,Winnebago Revel 44E,2020,5,189.0,1,0,1,False,2,19.0,97.143,Manassas,VA,38.72,-77.47
1688108,Entegra Coach Ethos Li 20AL,2023,2,215.0,2,1,0,True,2,21.0,100.0,Herndon,VA,38.99,-77.38
1723259,Thor Motor Coach Scope 18M,2023,2,184.0,2,0,1,True,2,17.0,100.0,Warrenton,VA,38.7,-77.7
1589246,Jayco Swift 20T,2023,2,189.0,2,0,1,True,2,20.0,100.0,Warrenton,VA,38.7,-77.7
1659735,Airstream RV Atlas Murphy Suite,2021,4,349.0,1,0,1,False,2,24.0,0.0,Silver Spring,MD,39.13,-77.04
1572567,MERCEDES-BENZ Sprinter Sprinter,2022,3,223.0,1,1,0,False,4,24.0,100.0,Middleburg,VA,38.98,-77.71
1462458,Coachmen RV Beyond 22C AWD,2021,4,273.0,1,0,1,False,2,22.0,97.931,Catonsville,MD,39.27,-76.72
1559792,Mercedes Sprinter Sportsmobile,2012,13,184.0,2,1,1,False,2,23.0,97.778,Annapolis,MD,39.05,-76.45
1697789,Dodge Ram Promaster,2022,3,210.0,2,1,0,True,2,21.0,100.0,Columbia,MD,39.23,-76.82
1637116,Thor Motor Coach Scope 18M,2023,2,191.0,2,1,1,False,2,18.0,100.0,Stafford,VA,38.47,-77.41
1699977,Thor Motor Coach Sequence 20A,2023,2,225.0,2,1,1,False,4,21.0,100.0,Stafford,VA,38.47,-77.41
1694366,Midwest Automotive Designs Signature Custom Conversion Sprinter 11 Passenger 170 EXT,2021,4,289.0,1,0,1,False,3,24.0,100.0,Haymarket,VA,38.86,-77.64
1754608,Leisure Travel Unity U24TB,2020,5,170.0,1,0,1,False,2,14.0,0.0,Middleburg,VA,38.98,-77.71
1667320,Winnebago Solis 59PX,2023,2,210.0,1,0,1,False,4,21.0,0.0,Chantilly,VA,38.9,-77.43
1748056,Starcraft Ford E-450,2016,9,194.0,3,1,1,True,2,24.0,0.0,Hawthorne,FL,29.69,-82.04
1751457,Winnebago Solis 59PX,2022,3,195.0,2,0,1,True,4,21.0,100.0,Jacksonville,FL,30.16,-81.54
1754829,Dodge Ram Custom Conversion,2023,2,195.0,2,0,1,True,2,21.0,0.0,Jacksonville,FL,30.16,-81.54
1756351,Thor Motor Coach Rize 18M,2023,2,195.0,3,1,1,True,2,17.0,0.0,Jacksonville,FL,30.16,-81.54
1728630,Thor Motor Coach Sanctuary 24c,2024,1,300.0,1,1,0,False,2,24.0,100.0,Nocatee,FL,30.1,-81.47
1735737,Entegra Coach Ethos 20A,2022,3,175.0,1,0,1,False,2,20.0,0.0,Jacksonville,FL,30.11,-81.45
1737438,Winnebago Travato 59K,2018,7,150.0,2,1,1,False,2,21.0,100.0,Melbourne,FL,28.19,-80.69
1599439,Gulf Stream RV BT Cruiser 5230,2019,6,172.0,2,1,1,False,3,24.5,85.0,Melbourne,FL,28.24,-80.69
1634988,Airstream RV Tommy Bahama Interstate Lounge,2019,6,165.0,2,1,1,False,3,24.0,0.0,Merritt Island,FL,28.39,-80.7
1575998,Midwest Automotive Designs Daycruiser S5,2023,2,375.0,1,1,0,False,2,24.0,100.0,St. Cloud,FL,28.23,-81.19
1617912,Winnebago Era 70B,2019,6,264.0,1,0,1,False,2,24.0,100.0,Altamonte Springs,FL,28.65,-81.37
1453991,Unknown Fish On 8X16 Hydraulic,2020,5,220.0,1,1,0,False,2,20.0,100.0,Vero Beach,FL,27.64,-80.41
1737312,Thor Motor Coach Scope 18A-POP,2023,2,185.0,2,0,1,True,4,17.0,95.0,Plantation,FL,26.15,-80.31
1755400,Entegra Coach Ethos 20T,2025,0,222.0,3,1,1,True,3,20.0,0.0,Miramar,FL,25.98,-80.3
1749677,Entegra Coach Ethos 20A,2022,3,179.0,2,1,1,False,2,20.0,0.0,Sunrise,FL,26.16,-80.27
1745078,Thor Motor Coach Dazzle 2LB,2024,1,197.0,2,1,1,False,3,21.0,0.0,Fort Lauderdale,FL,26.06,-80.2
1713648,Roadtrek Roadtrek Pivot Slumber,2024,1,299.0,1,1,0,False,4,20.9,0.0,Dania Beach,FL,26.04,-80.14
1737064,Tiffin Motorhomes Cahaba 19 SC,2022,3,199.0,3,1,1,True,2,19.0,100.0,Hialeah,FL,25.9,-80.31
1738312,Airstream RV Rangeline Std. Model,2023,2,185.0,2,1,1,False,4,20.0,0.0,Oakland Park,FL,26.19,-80.13
1645406,Mercedes-Benz Sprinter 2500,2022,3,250.0,1,0,1,False,3,18.0,0.0,Hallandale Beach,FL,25.99,-80.14
1695643,Thor Motor Coach Rize 18M,2021,4,200.0,2,1,1,False,2,18.0,100.0,Greenacres,FL,26.61,-80.17
1584059,Mercedez Sprinnter sprinter,2009,16,180.0,3,1,1,True,2,23.0,0.0,Hialeah,FL,25.82,-80.27
1442676,Pleasure-Way Ascent TS,2018,7,295.0,1,0,1,False,2,19.0,0.0,Miami Springs,FL,25.83,-80.3
1754692,Thor Motor Coach Dazzle 2LB,2024,1,329.0,3,1,1,True,2,21.0,0.0,Boynton Beach,FL,26.53,-80.07
1687281,Winnebago Era 70X,2021,4,190.0,2,1,1,False,2,24.0,0.0,Miami,FL,25.76,-80.44
1636752,Chevrolet Express Express camper,2008,17,80.0,1,0,1,False,2,20.0,80.0,Pompano Beach,FL,26.21,-80.09
1701345,Airstream RV Atlas Murphy Suite,2020,5,249.0,3,1,1,True,2,24.0,100.0,West Palm Beach,FL,26.79,-80.09
1164980,Winnebago View 24J,2012,13,150.0,1,1,0,False,2,18.0,80.0,Coral Gables,FL,25.75,-80.26
1735496,Airstream RV Atlas Murphy Suite,2019,6,199.0,2,1,1,False,2,24.0,0.0,West Palm Beach,FL,26.79,-80.09
1738611,Entegra Coach Launch 19Y,2024,1,230.0,1,1,0,False,2,19.6,100.0,Homestead,FL,25.5,-80.41
1745535,Tiffin Motorhomes GH1 Std. Model,2025,0,275.0,1,1,0,False,2,20.0,0.0,West Palm Beach,FL,26.79,-80.09
1756654,Thor Motor Coach Sanctuary 19P,2021,4,188.0,1,0,0,True,2,19.0,0.0,Princeton,FL,25.52,-80.41
1706344,Storyteller Overland Storyteller Overland Beast MODE AWD,2023,2,299.0,1,1,0,False,4,21.0,0.0,West Palm Beach,FL,26.75,-80.05
1735029,Entegra Coach Ethos 20T,2025,0,199.0,3,1,1,True,2,21.0,100.0,Cape Coral,FL,26.62,-81.94
1569836,Winnebago Travato 59K,2021,4,175.0,1,0,1,False,2,21.0,100.0,Port Charlotte,FL,26.97,-82.09
1716971,Thor Motor Coach Sequence 20L,2023,2,185.0,0,0,0,False,2,21.0,100.0,Parrish,FL,27.54,-82.39
1743322,Thor Motor Coach Tellaro 20K,2023,2,175.0,2,1,1,False,2,21.0,0.0,Sarasota,FL,27.26,-82.51
1704091,Thor Motor Coach Sanctuary 19P,2023,2,188.0,2,1,1,False,4,20.0,100.0,Bradenton,FL,27.47,-82.31
1255295,airstream mercedes interstate,2015,10,224.0,3,1,1,True,6,10.0,0.0,Sarasota,FL,27.34,-82.53
1686709,Airstream RV Interstate 24GL Std. Model,2023,2,185.0,1,0,1,False,2,24.0,0.0,Naples,FL,26.26,-81.82
1709168,Winnebago Solis 59PX,2023,2,185.0,2,1,1,False,4,21.0,96.667,Wildwood,FL,28.88,-82.04
1508154,Winnebago Travato 59K,2019,6,210.0,1,0,1,False,2,21.0,0.0,The Villages,FL,28.83,-81.99
1579380,Vandelta Ford Transit,2020,5,215.0,0,0,0,False,2,22.0,0.0,Odessa,FL,28.19,-82.55
1755009,GeoTrek GeoTrek Sprinter Van,2023,2,186.0,3,1,1,True,2,19.0,100.0,Jacksonville Beach,FL,30.27,-81.39
1733216,Thor Motor Coach Sequence 20A,2021,4,169.0,1,0,1,False,4,20.0,100.0,Naples,FL,26.02,-81.66
1702241,Entegra Coach Ethos 20D,2023,2,165.0,2,1,1,False,4,21.0,100.0,Naples,FL,26.0,-81.69
1730665,Jayco Swift 20D,2024,1,199.0,2,1,1,False,4,21.0,95.0,Lithia,FL,27.86,-82.07
1736991,Winnebago Revel 44E,2023,2,199.0,0,0,0,False,3,19.0,100.0,Lithia,FL,27.86,-82.07
1735110,American Coach American Patriot 170 EXT MD2,2023,2,199.0,2,1,1,False,2,24.0,100.0,Lithia,FL,27.86,-82.07
1731116,Airstream RV Atlas Murphy Suite,2024,1,245.0,2,1,0,True,3,24.9,100.0,Parrish,FL,27.57,-82.43
1757698,Thor Motor Coach Sequence 20LS,2026,-1,185.0,2,1,1,False,3,21.0,0.0,Hillsborough County,FL,27.86,-82.07
1571169,Thor THOR MOTOR COACH RIZE 18t,2022,3,210.0,2,1,1,False,4,18.0,100.0,Deltona,FL,28.9,-81.22
1617486,Winnebago Travato 59G,2022,3,167.0,3,1,1,True,2,20.0,93.333,Riverview,FL,27.9,-82.35
1744008,Entegra Coach Ethos 20A,2025,0,290.0,2,0,1,True,4,21.0,100.0,Tampa,FL,27.96,-82.43
1684872,Winnebago Travato 59G,2023,2,190.0,3,1,1,True,2,21.0,96.364,Riverview,FL,27.9,-82.35
1673928,Thor Sequence 20K,2023,2,175.0,3,1,1,True,2,21.0,90.0,Riverview,FL,27.9,-82.35
1758461,Thor Motor Coach Sequence 20L,2023,2,175.0,1,0,1,False,2,21.0,0.0,Gibsonton,FL,27.83,-82.36
1659865,Thor Motor Coach Scope 18A,2023,2,199.0,2,1,1,False,4,18.0,100.0,Tampa,FL,28.02,-82.35
1593937,Thor Motor Coach Scope 18M,2022,3,189.0,2,1,1,False,2,18.0,92.0,Tampa,FL,28.02,-82.35
1468120,Conversion Van Mercedes Benz Sprinter,2012,13,129.0,2,1,1,False,2,24.0,86.667,Tampa,FL,28.02,-82.35
1725721,Thor Motor Coach Scope 18M,2022,3,190.0,2,1,1,False,2,18.0,90.0,Clearwater,FL,28.0,-82.79
1549368,Winnebago Solis 59PX,2022,3,199.0,2,1,1,False,4,21.0,99.0,Tampa,FL,27.99,-82.45
1657109,Winnebago Solis 59PX,2023,2,295.0,1,1,0,False,4,21.0,100.0,Dunedin,FL,28.0,-82.77
1194870,Hymer Aktiv Std. Model,2018,7,137.0,2,1,1,False,2,19.0,0.0,St. Petersburg,FL,27.82,-82.66
1578753,Winnebago Boldt 70 KL,2020,5,350.0,1,1,0,False,2,22.0,0.0,St. Pete Beach,FL,27.71,-82.73
1739011,Northern Lite Northern Lite 9-6 SE,2022,3,171.0,1,1,0,False,3,24.0,0.0,Port St. Lucie,FL,27.23,-80.37
1672083,Winnebago Boldt 70BL,2022,3,198.0,2,1,1,False,2,22.0,100.0,Davenport,FL,28.25,-81.59
1736894,Thor Motor Coach Scope 18M,2021,4,200.0,1,0,0,True,2,17.0,0.0,Altamonte Springs,FL,28.64,-81.44
1656139,Jayco Jayfeather Jayfeather,2007,18,60.0,1,0,1,False,3,29.0,0.0,Davenport,FL,28.26,-81.57
1689348,Midwest Automotive Designs Passage MD2 Lounge 170 STD,2021,4,247.0,1,0,1,False,2,22.0,0.0,Flowery Branch,GA,34.2,-83.94
1741200,Thor Motor Coach Twist 2JB,2024,1,275.0,2,1,1,False,2,21.1,0.0,Lawrenceville,GA,33.98,-83.99
1741197,Winnebago Travato 59K,2024,1,299.0,2,1,1,False,2,21.0,0.0,Lawrenceville,GA,33.98,-83.99
1522078,Winnebago Solis 59P,2021,4,325.0,1,1,0,False,4,19.0,100.0,Lawrenceville,GA,33.94,-84.05
1557999,Custom Ford Transit,2017,8,199.0,0,0,0,False,6,22.0,96.667,Norcross,GA,33.98,-84.24
1663487,Winnebago Solis Pocket 36A,2022,3,189.0,3,1,1,True,3,17.0,100.0,Marietta,GA,33.92,-84.47
1692901,Winnebago Travato 59G,2020,5,176.0,2,1,1,False,2,21.0,100.0,Marietta,GA,33.94,-84.52
1143191,Airstream RV Interstate Interstate Ext Lounge,2014,11,279.0,1,0,1,False,3,24.0,93.0,Atlanta,GA,33.88,-84.3
1723456,Roadtrek Zion SRT,2019,6,195.0,2,1,1,False,2,19.7,100.0,McDonough,GA,33.51,-84.12
1712144,Jayco Swift 20A,2022,3,229.0,1,1,0,False,4,20.0,90.0,Marietta,GA,33.92,-84.47
1658147,Winnebago Solis Pocket 36A,2022,3,189.0,2,1,0,True,3,17.0,100.0,Marietta,GA,33.92,-84.47
1612445,Coachmen RV Galleria 24T,2019,6,300.0,1,0,1,False,2,24.0,100.0,Holly Springs,GA,34.17,-84.45
1514202,Ford E-250 Campervan,2014,11,125.0,0,0,0,False,2,19.0,0.0,Ball Ground,GA,34.31,-84.42
1434235,Ford Ford E-250,2008,17,145.0,0,0,0,False,2,18.0,0.0,Ball Ground,GA,34.31,-84.42
1597838,Mercedes Benz Sprinter Campervan Nomad,2020,5,186.0,0,0,0,False,2,20.0,80.0,Kennesaw,GA,34.05,-84.61
1597844,Winnebago Revel 44E,2020,5,240.0,1,1,0,False,3,19.0,0.0,Kennesaw,GA,34.05,-84.61
1657824,Live More Campervans Mercedes Sprinter,2021,4,211.0,0,0,0,False,4,22.0,0.0,Kennesaw,GA,34.05,-84.61
1537591,Ford Transit Campervan 250 High Roof,2019,6,185.0,1,1,0,False,4,21.0,100.0,Kennesaw,GA,34.05,-84.61
1697571,Live More Campervans Ford Transit,2019,6,210.0,2,1,1,False,2,22.0,0.0,Kennesaw,GA,34.05,-84.61
1663361,ford ESV E250-XLT,2007,18,147.0,0,0,0,False,4,18.0,0.0,Lithia Springs,GA,33.78,-84.64
1159034,Winnebago Travato 59GL,2019,6,240.0,2,1,1,False,4,21.0,95.789,Ridgeland,SC,32.33,-80.94
1686863,"Dodge Ram ProMaster Ram ProMaster Sprinter Van, Luxury Van",2023,2,325.0,1,0,1,False,9,20.0,100.0,Easley,SC,34.77,-82.49
1629425,Winnebago Solis 59PX,2023,2,223.0,2,1,1,False,4,21.0,100.0,Greenville,SC,34.83,-82.35
1659357,Unknown TOYOTA MPVH,2019,6,130.0,1,0,1,False,3,10.0,100.0,Kailua-Kona,HI,19.64,-155.98
1660302,Ford E350 XLT,2008,17,220.0,2,1,1,False,2,18.0,0.0,Kailua-Kona,HI,19.69,-156.01
1576064,Fiat Ducato Ram Promaster,2017,8,225.0,0,0,0,False,2,17.75,95.0,Kailua-Kona,HI,19.72,-155.98
1645189,Ram Promaster Promaster,2019,6,225.0,1,0,0,True,2,18.0,100.0,Kailua-Kona,HI,19.72,-155.98
1636967,Ram Promaster Promaster,2018,7,225.0,1,0,0,True,2,18.0,70.0,Kailua-Kona,HI,19.72,-155.98
1660250,Chrysler Ram Promaster,2019,6,225.0,1,0,1,False,2,17.75,100.0,Kailua-Kona,HI,19.72,-155.98
1712010,Winnebago Solis 59P,2023,2,249.0,2,1,1,False,4,19.0,100.0,Kailua-Kona,HI,19.7,-156.02
1586111,Dave & Matt Vans 2021 RAM PROMASTER 2500,2021,4,279.0,0,0,0,False,4,19.8,100.0,Kailua-Kona,HI,19.64,-155.98
1492773,"Mercedes Metris Pop-top - ""Honoli'i""",2019,6,169.0,1,0,1,False,4,17.0,100.0,Kailua-Kona,HI,19.7,-156.02
1078917,Hymer Aktiv Std. Model,2018,7,219.0,2,1,1,False,4,19.0,100.0,Kailua-Kona,HI,19.7,-156.02
1712032,Ram Promaster Campervan Hawaii Custom,2017,8,219.0,2,1,1,False,2,20.0,0.0,Kailua-Kona,HI,19.7,-156.02
1640270,westfalia Ford 2018,2020,5,179.95,1,1,0,False,2,17.5,0.0,Waianae,HI,21.45,-158.19
1665242,Ford Motor Company Ford Transit,2019,6,229.0,1,0,1,False,2,20.0,0.0,Waialua,HI,21.57,-158.12
1689615,Ford Econoline R Vision,2004,21,140.0,2,1,1,False,2,17.0,100.0,Kailua,HI,21.4,-157.74
1754821,Dodge Ram B350,1994,31,99.0,2,1,0,True,2,21.0,0.0,Honolulu,HI,21.33,-157.92
1625202,Ford Ford Econoline,2002,23,140.0,2,1,1,False,4,15.0,100.0,Kailua,HI,21.4,-157.74
1654748,Ford Econoline Econoline,2015,10,140.0,2,1,1,False,2,20.0,92.857,Kailua,HI,21.4,-157.74
1746404,Chevy Chevy Express G1500,1998,27,99.0,0,0,0,False,2,18.0,0.0,Honolulu,HI,21.33,-157.85
1598086,Chevrolet chevrolet express,2014,11,155.0,1,0,0,True,2,20.0,100.0,Honolulu,HI,21.32,-157.84
1143396,Roadtrek Agile SS,2015,10,289.0,2,1,1,False,2,20.0,60.0,Honolulu,HI,21.28,-157.83
1681832,Ford Transit 2500,2016,9,201.0,2,1,0,True,2,19.0,0.0,Kailua,HI,21.39,-157.73
1630970,Toyota Tacoma Prerunner,2015,10,125.0,1,0,1,False,2,18.0,100.0,Honolulu,HI,21.27,-157.82
1492704,"Mercedes Metris Pop-top ""Pipeline""",2019,6,169.0,1,0,1,False,4,17.0,100.0,Kaneohe,HI,21.41,-157.82
1612340,Custom Ford Transit 250,2016,9,149.0,1,0,1,False,4,16.0,100.0,Kahului,HI,20.88,-156.48
1149104,Ford Transit Hd,2018,7,177.0,2,1,1,False,3,21.0,100.0,Kihei,HI,20.78,-156.46
1000380,VW VW Westfalia,1990,35,169.0,1,1,0,False,4,15.0,0.0,Kahului,HI,20.89,-156.47
1691442,Winnebago Solis Pocket,2022,3,177.0,1,1,0,False,2,17.0,0.0,Kihei,HI,20.73,-156.45
1694736,ProMaster Dodge 2500,2021,4,214.0,0,0,0,False,2,17.0,0.0,Kihei,HI,20.73,-156.45
1618614,Ford Ford E-150,2011,14,149.0,1,0,0,True,2,17.0,0.0,Makawao,HI,20.87,-156.34
1667164,nuCamp RV AVIA Std. Model,2006,19,120.0,1,0,0,True,2,14.0,0.0,Maui County,HI,20.84,-156.46
1668598,Allen Camper Manufacturing Outpost Lite 180 FB,2006,19,120.0,1,0,0,True,2,14.0,0.0,Maui County,HI,20.84,-156.46
1712045,Ram Promaster Campervan Hawaii Custom,2017,8,219.0,2,1,1,False,2,18.0,0.0,Kahului,HI,20.89,-156.46
1091190,Hymer Aktiv Std. Model,2018,7,219.0,2,1,1,False,4,19.0,100.0,Kahului,HI,20.89,-156.46
1260858,"Mercedes Metris Pop-top ""Taimane""",2019,6,169.0,1,0,1,False,4,17.0,100.0,Kahului,HI,20.89,-156.46
1661262,VW VW Westfalia,1990,35,169.0,1,0,1,False,4,15.0,0.0,Haiku-Pauwela,HI,20.87,-156.32
1175099,VW VW Vanagon,1990,35,159.0,1,0,1,False,2,15.0,0.0,Haiku-Pauwela,HI,20.87,-156.32
1712194,Pleasure-Way REKON Std. Model,2022,3,218.0,2,1,1,False,2,19.0,100.0,Boise,ID,43.65,-116.25
1703603,Roadtrek Roadtrek Play,2021,4,231.0,2,0,1,True,2,20.0,97.5,Meridian,ID,43.61,-116.43
1629361,Thor Thor Sanctuary,2023,2,273.0,1,1,0,False,2,19.0,93.333,Boise,ID,43.56,-116.28
1622615,"Mercedes Benz Sprinter 170"" WB High Roof",2012,13,190.0,1,1,0,False,2,23.0,0.0,Meridian,ID,43.62,-116.45
1661271,Mercedes Mercedes-Benz Sprinter 3500,2014,11,255.0,1,0,1,False,7,25.0,0.0,Boise,ID,43.63,-116.33
1756320,SYNC Van MB Sprinter Atlas,2019,6,193.0,2,0,1,True,4,22.0,0.0,Meridian,ID,43.59,-116.35
1171059,Winnebago Era 70X,2017,8,161.0,2,1,1,False,2,24.0,84.0,Boise,ID,43.6,-116.33
1709123,Other Mercedes Sprinter,2016,9,220.0,1,1,0,False,2,23.0,100.0,Caldwell,ID,43.66,-116.63
1545316,Winnebago Solis 59PX,2022,3,215.0,2,1,1,False,4,21.0,100.0,Millville,UT,41.69,-111.81
1734847,Winnebago Solis Pocket 36B,2025,0,255.0,2,1,0,True,5,20.5,88.571,Coeur d'Alene,ID,47.68,-116.77
1664904,Nothing Ventured Van Pro Master 2500,2022,3,180.0,2,1,0,True,2,17.0,100.0,Coeur d'Alene,ID,47.67,-116.78
1748228,Thor Motor Coach Gemini 23TW,2021,4,245.0,2,1,1,False,4,23.5,100.0,Spokane Valley,WA,47.62,-117.23
1750995,Thor Motor Coach Tranquility 19P,2022,3,250.0,1,0,0,True,3,19.0,0.0,Hayden,ID,47.76,-116.73
1549309,RAM High Roof 3500,2021,4,235.0,2,0,1,True,2,21.0,100.0,Spokane Valley,WA,47.68,-117.28
1450591,Ford Ford Transit 250 Conversion Camper Van,2018,7,250.0,1,0,1,False,2,13.5,0.0,Post Falls,ID,47.7,-116.91
1601398,RAM High Roof 3500,2021,4,235.0,1,0,1,False,2,21.0,100.0,Spokane Valley,WA,47.68,-117.28
1658066,Winnebago Paseo 48P,2017,8,180.0,1,0,1,False,2,22.0,84.0,Iona,ID,43.54,-111.94
1742977,Mercedes-Benz sprinter 2500,2024,1,280.0,1,1,0,False,4,24.0,0.0,Athol,ID,48.0,-116.71
1513460,Thor Motor Coach Tellaro 20LT,2021,4,350.0,2,1,1,False,2,20.0,100.0,West Yellowstone,MT,44.79,-111.11
1680686,Entegra Coach Ethos Li 20TL,2023,2,286.0,1,0,1,False,2,20.0,0.0,Spokane,WA,47.64,-117.55
1742871,Thor Motor Coach Scope 18A,2023,2,225.0,2,1,1,False,4,17.0,100.0,Waterford,WI,42.78,-88.22
